classe;cote_range;description
Z;Z271.5.A-Z;Restoration of individual bindings. By name of work being restored, A-Z
Z;Z272;Machinery. Materials. Tools
Z;Z274;Specimens
Z;Z275;Temporary binders
Z;Z276;Book decoration and ornamentation (General)
Z;Z278;General works
Z;Z279;Bibliography
Z;Z280;General works
Z;Z281;Antiquity and Middle Ages
Z;Z282;Directories
Z;Z282.5;Dictionaries. Encyclopedias
Z;Z283;Handbooks, manuals, etc.
Z;Z284;Periodicals. Societies. Congresses
Z;Z285;Collections
Z;Z285.3;General works
Z;Z285.35.A-Z;By region or country, A-Z
Z;Z285.5;Self-publishing. Subsidy publishing. Vanity publishing
Z;Z285.6;Marketing
Z;Z286.A-Z;Special lines of business, A-Z
Z;Z286.A35;Africa
Z;Z286.A45;Anthologies
Z;Z286.A5;Anthropology
Z;Z286.A55;Antiquarian booksellers
Z;Z286.A73;Archaeology publishing
Z;Z286.A77;Art publishing
Z;Z286.A83;Audiobook publishing
Z;Z286.B56;Biography publishing
Z;Z286.B88;Business literature
Z;Z286.C35;Catalogs, Commercial
Z;Z286.C48;Children's literature
Z;Z286.C53;Classical literature
Z;Z286.C6;College bookstores
Z;Z286.C63;College publications
Z;Z286.C64;Comic books, strips, etc.
Z;Z286.C645;Communist literature
Z;Z286.C65;Computer science literature
Z;Z286.C67;Cooking
Z;Z286.C68;Corporation reports
Z;Z286.D57;Directories
Z;Z286.E3;Education
Z;Z286.E43;Electronic publishing
Z;Z286.E74;Erotic literature
Z;Z286.F3;Fantastic fiction. Science fiction
Z;Z286.F45;Feminist literature
Z;Z286.F53;Fiction
Z;Z286.G46;Genealogy
Z;Z286.G69;Government publishing. Government dissemination of information. Public printing for
Z;Z286.H34;Handbooks, vade-mecums, etc.
Z;Z286.H47;High interest-low vocabulary books
Z;Z286.H5;History (Sources) publishing
Z;Z286.I56;International agencies
Z;Z286.I568;Internet bookstores. Online bookstores
Z;Z286.I57;Internet publishing
Z;Z286.L44;Legal publishing
Z;Z286.L58;Literature
Z;Z286.L59;Lithographed books
Z;Z286.M27;Mail-order bookselling
Z;Z286.M29;Management literature
Z;Z286.M3;Maps
Z;Z286.M4;Medical publishing
Z;Z286.M5;Micropublishing. Microform publishing
Z;Z286.M55;Military publishing
Z;Z286.N46;Newsletters
Z;Z286.N48;Newspapers
Z;Z286.O63;Open access publishing
Z;Z286.O68;Optical publishing. CD-ROM publishing
Z;Z286.P35;Paperback books
Z;Z286.P4;Periodicals. Serials
Z;Z286.P46;Philology
Z;Z286.P464;Philosophy
Z;Z286.P47;Photobooks
Z;Z286.P48;Physics
Z;Z286.P53;Picture-books
Z;Z286.P63;Poetry
Z;Z286.P83;Public relations literature
Z;Z286.R37;Reference books
Z;Z286.R4;Religious literature
Z;Z286.R66;Romance fiction
Z;Z286.S37;Scholarly publishing
Z;Z286.S4;Science
Z;Z286.S47;Series (Publications)
Z;Z286.S55;Slavic books
Z;Z286.S63;Socialist literature
Z;Z286.T4;Technology
Z;Z286.T48;Textbooks
Z;Z286.T5;Theatrical publishing
Z;Z286.T7;Trade, professional, or other associations
Z;Z286.T75;Translations
Z;Z286.T8;Travelers' writings
Z;Z286.U54;University presses
Z;Z286.Y43;Yearbooks
Z;Z286.Z54;Zines
Z;Z289;Developing countries
Z;Z291-291.8;General works (Table Z12)
Z;Z292-292.8;Eastern Europe (Table Z12)
Z;Z293-300.6;Austria (Table Z7)
Z;Z301-301.86;Czechoslovakia. Czech Republic (Table Z8)
Z;Z302-302.86;Hungary (Table Z8)
Z;Z303-310.6;France (Table Z7)
Z;Z313-320.6;Germany (Table Z7)
Z;Z321-321.86;Democratic Republic of Germany (Table Z8)
Z;Z323-330.6;Great Britain (Table Z7)
Z;Z331-331.86;Ireland (Table Z8)
Z;Z333-333.86;Greece (Table Z8)
Z;Z338-345.6;Italy (Table Z7)
Z;Z347-347.8;General works (Table Z12)
Z;Z348-355.6;Belgium (Table Z7)
Z;Z356-363.6;Netherlands (Table Z7)
Z;Z364-364.86;Luxembourg (Table Z8)
Z;Z365-365.86;Poland (Table Z8)
Z;Z366-373.6;Soviet Union. Russia (Federation) (Table Z7)
Z;Z375;General works
Z;Z375.E7-.E786;Estonia (Table Z9)
Z;Z375.L3-.L386;Latvia (Table Z9)
Z;Z375.L7-.L786;Lithuania (Table Z9)
Z;Z376;General works
Z;Z377;Bibliography
Z;Z378;History
Z;Z379;Special lines of business (not A-Z)
Z;Z380;Directories
Z;Z381;Handbooks, manuals, etc.
Z;Z382;Collections
Z;Z384-391.6;Denmark (Table Z7)
Z;Z392-399.6;Norway (Table Z7)
Z;Z400-407.6;Sweden (Table Z7)
Z;Z408-408.86;Finland (Table Z8)
Z;Z410-417.6;Spain (Table Z7)
Z;Z418-425.6;Portugal (Table Z7)
Z;Z428-435.6;Switzerland (Table Z7)
Z;Z439-439.86;Bulgaria (Table Z8)
Z;Z441-441.86;Romania (Table Z8)
Z;Z443-443.86;Yugoslavia (Table Z8)
Z;Z444-444.86;Albania (Table Z8)
Z;Z447.A-Z;Other, A-Z
Z;Z447.A53-.A5386;Andorra (Table Z9)
Z;Z447.B44-.B4486;Belarus (Table Z9)
Z;Z447.B67-.B6786;Bosnia and Hercegovina (Table Z9)
Z;Z447.C76-.C7686;Croatia (Table Z9)
Z;Z447.I5-.I586;Iceland (Table Z9)
Z;Z447.M35-.M3586;Malta (Table Z9)
Z;Z447.M64-.M6486;Moldova (Table Z9)
Z;Z447.M66-.M6686;Monaco (Table Z9)
Z;Z447.M67-M6786;Montenegro (Table Z9)
Z;Z447.N74-.N7486;North Macedonia (Table Z9)
Z;Z447.S52-.S5286;Serbia (Table Z9)
Z;Z447.S54-.S5486;Slovakia (Table Z9)
Z;Z447.S56-.S5686;Slovenia (Table Z9)
Z;Z447.U35-.U3586;Ukraine (Table Z9)
Z;Z448-448.8;General works (Table Z12)
Z;Z449-449.86;Israel. Palestine (Table Z8)
Z;Z450-450.86;Iran. Persia (Table Z8)
Z;Z451-458.6;India (Table Z7)
Z;Z459-459.86;Pakistan (Table Z8)
Z;Z460-460.86;Indonesia (Table Z8)
Z;Z461-461.86;Philippines (Table Z8)
Z;Z462-462.86;China (Table Z8)
Z;Z463-463.86;Japan (Table Z8)
Z;Z464.A-Z;Other, A-Z
Z;Z464.A34-.A3486;Afghanistan (Table Z9)
Z;Z464.A67-.A6786;Armenia (Table Z9)
Z;Z464.A93-.A9386;Azerbaijan (Table Z9)
Z;Z464.B3-.B386;Bangladesh (Table Z9)
Z;Z464.B9-.B986;Burma (Table Z9)
Z;Z464.C16-.C1686;Cambodia (Table Z9)
Z;Z464.G45-.G4586;Georgia (Republic) (Table Z9)
Z;Z464.I7-.I786;Iraq (Table Z9)
Z;Z464.J6-.J686;Jordan (Table Z9)
Z;Z464.K39-.K3986;Kazakhstan (Table Z9)
Z;Z464.K6-.K686;Korea (Table Z9)
Z;Z464.K94-.K9486;Kyrgyzstan (Table Z9)
Z;Z464.L43-.L4386;Lebanon (Table Z9)
Z;Z464.M34-.M3486;Malaysia (Table Z9)
Z;Z464.N35-.N3586;Nepal (Table Z9)
Z;Z464.N36-.N3686;North Korea (Table Z9)
Z;Z464.S33-.S3386;Saudi Arabia (Table Z9)
Z;Z464.S5-.S586;Singapore (Table Z9)
Z;Z464.S72-.S7286;Sri Lanka (Table Z9)
Z;Z464.S9-.S986;Syria (Table Z9)
Z;Z464.T35-.T3586;Taiwan (Table Z9)
Z;Z464.T43-.T4386;Tajikistan (Table Z9)
Z;Z464.T5-.T586;Thailand. Siam (Table Z9)
Z;Z464.T89-.T8986;Turkey (Table Z9)
Z;Z464.T92-.T9286;Turkmenistan (Table Z9)
Z;Z464.U93-.U9386;Uzbekistan (Table Z9)
Z;Z464.V5-.V586;Vietnam (Table Z9)
Z;Z464.Y4-.Y486;Yemen (Republic) (Table Z9)
Z;Z465-465.8;General works (Table Z12)
Z;Z466.A-Z;Egypt and North Africa, A-Z
Z;Z466.A35;Africa, North
Z;Z466.A4;Algeria (Table Z9)
Z;Z466.E4;Egypt (Table Z9)
Z;Z466.L53;Libya (Table Z9)
Z;Z466.T8;Tunisia (Table Z9)
Z;Z467.A-Z;East Africa, A-Z
Z;Z467.A353;Africa, East
Z;Z467.E65;Eritrea (Table Z9)
Z;Z467.E88;Ethiopia (Table Z9)
Z;Z467.K4;Kenya (Table Z9)
Z;Z467.M33;Madagascar (Table Z9)
Z;Z467.R4;Réunion (Table Z9)
Z;Z467.T36;Tanzania (Table Z9)
Z;Z467.U33;Uganda (Table Z9)
Z;Z468.A-Z;West Africa, A-Z
Z;Z468.B45;Benin (Table Z9)
Z;Z468.B87;Burkina Faso (Table Z9)
Z;Z468.C36;Cameroon (Table Z9)
Z;Z468.C68;Côte d'Ivoire (Table Z9)
Z;Z468.G5;Ghana (Table Z9)
Z;Z468.L5;Liberia (Table Z9)
Z;Z468.M42;Mali (Table Z9)
Z;Z468.N5;Nigeria (Table Z9)
Z;Z468.S38;Senegal (Table Z9)
Z;Z469-469.86;South Africa (Table Z8)
Z;Z470.A-Z;Central and Southern Africa, A-Z
Z;Z470.A356;Africa, Southern
Z;Z470.A5;Angola (Table Z9)
Z;Z470.C66;Congo (Democratic Republic). Zaire (Table Z9)
Z;Z470.M69;Mozambique (Table Z9)
Z;Z470.N36;Namibia (Table Z9)
Z;Z470.Z33;Zambia (Table Z9)
Z;Z470.Z55;Zimbabwe (Table Z9)
Z;Z471;General works
Z;Z472;Bibliography
Z;Z473;History
Z;Z475;Directories
Z;Z476;Handbooks, manuals, etc.
Z;Z477;Periodicals. Societies. Congresses
Z;Z478;Collections
Z;Z478.3.A-Z;By state or region, A-Z
Z;Z478.6.A-Z;By city, A-Z
Z;Z480.A-Z;Special lines of business, A-Z
Z;Z481-488.6;Canada (Table Z7)
Z;Z490-490.8;Latin America (Table Z12)
Z;Z491-498.6;Mexico (Table Z7)
Z;Z501-501.86;Central America (Table Z8)
Z;Z508-515.6;West Indies. Caribbean Area (Table Z7)
Z;Z517-517.8;General works (Table Z12)
Z;Z519-519.86;Argentina (Table Z8)
Z;Z520-520.86;Bolivia (Table Z8)
Z;Z521-521.86;Brazil (Table Z8)
Z;Z522-522.86;Chile (Table Z8)
Z;Z523-523.86;Colombia (Table Z8)
Z;Z524-524.86;Ecuador (Table Z8)
Z;Z525-525.86;Guianas (Table Z8)
Z;Z528-528.86;Paraguay (Table Z8)
Z;Z529-529.86;Peru (Table Z8)
Z;Z530-530.86;Uruguay (Table Z8)
Z;Z531-531.86;Venezuela (Table Z8)
Z;Z533;General works
Z;Z533.2;Bibliography
Z;Z533.3;History
Z;Z533.4;Special lines of business (not A-Z)
Z;Z533.5;Directories
Z;Z533.6;Handbooks, manuals, etc.
Z;Z533.7;Periodicals. Societies. Congresses
Z;Z533.8;Collections
Z;Z536-536.86;New South Wales (Table Z8)
Z;Z538-538.86;Northern Territory (Table Z8)
Z;Z539-539.86;Queensland (Table Z8)
Z;Z540-540.86;South Australia (Table Z8)
Z;Z541-541.86;Tasmania (Table Z8)
Z;Z542-542.86;Victoria (Table Z8)
Z;Z543-543.86;Western Australia (Table Z8)
Z;Z543.9;General works
Z;Z543.92;Bibliography
Z;Z543.93;History
Z;Z543.94;Special lines of business (not A-Z)
Z;Z543.95;Directories
Z;Z543.96;Handbooks, manuals, etc.
Z;Z543.97;Periodicals. Societies. Congresses
Z;Z543.98;Collections
Z;Z543.983.A-Z;By region or state, A-Z
Z;Z543.986.A-Z;By city, A-Z
Z;Z543.99;General works
Z;Z544.A-Z;Individual Pacific islands, A-Z
Z;Z544.S2;Samoan Islands (Table Z9)
Z;Z549;Book-buying organizations
Z;Z551;General works
Z;Z552;International copyright
Z;Z553.8;Africa
Z;Z554;Argentina
Z;Z554.5;Asia
Z;Z555;Australia
Z;Z557;Austria
Z;Z561;Belgium
Z;Z563;Bolivia
Z;Z564;Brazil
Z;Z565;Canada
Z;Z567;Sri Lanka. Ceylon
Z;Z569;Chile
Z;Z570;China
Z;Z570.5;Colombia
Z;Z572;Cuba
Z;Z573;Czechoslovakia
Z;Z575;Denmark
Z;Z578;Dominican Republic
Z;Z579;Ecuador
Z;Z580;Egypt
Z;Z581;Europe
Z;Z582;Finland
Z;Z584;France
Z;Z586;Germany
Z;Z587;Germany, East
Z;Z587.4;Ghana
Z;Z589;Great Britain
Z;Z590;Greece
Z;Z591;Guatemala
Z;Z591.3;Haiti
Z;Z591.5;Honduras
Z;Z593;Hungary
Z;Z594;India
Z;Z594.3;Indonesia
Z;Z595;Ireland
Z;Z595.5;Israel
Z;Z596;Italy
Z;Z598;Japan
Z;Z600;Korea
Z;Z605;Latin America
Z;Z606;Lebanon
Z;Z608;Malaysia
Z;Z609;Mexico
Z;Z615;Netherlands
Z;Z620;New Zealand
Z;Z620.5;Nicaragua
Z;Z623;Norway
Z;Z623.5;Pakistan
Z;Z624;Philippines
Z;Z625;Poland
Z;Z627;Portugal
Z;Z629;Romania
Z;Z629.5;Saudi Arabia
Z;Z630;Soviet Union
Z;Z632;Scandinavia
Z;Z635;Spain
Z;Z636;Sweden
Z;Z637;Switzerland
Z;Z638;Turkey
Z;Z638.3;Bulgaria
Z;Z638.7;Yugoslavia
Z;Z639;Taiwan
Z;Z639.5;Thailand
Z;Z642;General works
Z;Z645;Confederate States
Z;Z647;Uruguay
Z;Z648;Venezuela
Z;Z648.4;Vietnam
Z;Z648.8;Zaire. Congo (Democratic Republic)
Z;Z649.A-Z;Special topics, A-Z
Z;Z649.A68;Anti-copyright movement
Z;Z649.C38;Cataloging
Z;Z649.F35;Fair use
Z;Z649.L53;Library copyright policies
Z;Z649.P5;Piracy (Literary)
Z;Z649.P83;Public lending rights of authors
Z;Z649.R68;Royalties
Z;Z649.T5;Title
Z;Z652.A-Z;Special classes of literary work, A-Z
Z;Z652.C45;Children's literature
Z;Z652.D7;Drama
Z;Z652.L4;Letters
Z;Z652.N4;Newspaper articles
Z;Z653;Music
Z;Z653.7;Electronic information resources. Databases
Z;Z654;Designs and models
Z;Z654.5;Artistic performance
Z;Z655;Motion pictures
Z;Z655.5;Radio broadcasting. Television broadcasting
Z;Z655.6;Sound recordings
Z;Z656.A-Z;Other printed formats, A-Z
Z;Z656.L2;Labels
Z;Z656.M3;Maps
Z;Z657;General works
Z;Z658.A-Z;By region or country, A-Z
Z;Z659;Destruction of books and libraries. Book burning
Z;Z662;General
Z;Z663.A1-.A6;Serials. By title
Z;Z663.A2;Annual report
Z;Z663.A3;Departmental and divisional manuals
Z;Z663.A35;Information bulletin
Z;Z663.A4;Library of Congress series in American civilization
Z;Z663.A5;Quarterly journal of current acquisitions
Z;Z663.A6;United States quarterly book review
Z;Z663.A7-Z;Nonserials. By title
Z;Z663.113;Office of the Librarian
Z;Z663.115;American Revolution Bicentennial Office
Z;Z663.116;General works
Z;Z663.117;Archive of Folk Song. Archive of American Folk Song
Z;Z663.118;The Center for the Book
Z;Z663.1185;National Digital Library Program
Z;Z663.119;National Library Service for the Blind and Physically Handicapped
Z;Z663.1195;National Recording Preservation Board
Z;Z663.12;Network Development and MARC Standards Office. Network Development Office
Z;Z663.121;Children's Literature Center. Children's Book Section
Z;Z663.13;Committee on Bibliography and Publications
Z;Z663.14;Committee on Mechanized Information Retrieval
Z;Z663.15;Exhibits Office. Interpretive Programs Office
Z;Z663.15.A6A-.A6W;State exhibition catalogs. By state, A-W
Z;Z663.16;Experimental Division
Z;Z663.164;Federal Library Committee
Z;Z663.17;Information Office. Publishing Office. Information and Publication Office
Z;Z663.172;Information Technology Services. Automated Systems Office. Information Systems
Z;Z663.175;In-service Training Committee
Z;Z663.18;Office of Planning and Development. Planning Committee. Policy Planning Committee
Z;Z663.182;The Council of Scholars
Z;Z663.2;General works
Z;Z663.22;Aeronautics Division
Z;Z663.23;Aerospace Technology Division. Aerospace Information Division. Air Information
Z;Z663.252;African and Middle Eastern Division. African Section. Hebraic Section. Near East
Z;Z663.26;European Division. European Affairs Division
Z;Z663.27;Experimental Division for the Study of Wartime Communications
Z;Z663.275;Federal Research Division. Defense Research Division. Air Research Division
Z;Z663.28;General works
Z;Z663.29;Census Library Project
Z;Z663.293;Gertrude Clarke Whittall Poetry and Literary Fund
Z;Z663.295;International Organizations Section
Z;Z663.315;Reading rooms of the Humanities and Social Sciences Division. General Reading
Z;Z663.32;Hispanic Division. Hispanic Foundation
Z;Z663.33;Loan Division
Z;Z663.34;General works
Z;Z663.34.J6;Journals of Continental Congress
Z;Z663.341;Poetry Office
Z;Z663.35;Geography and Map Division. Map Division
Z;Z663.36;Motion Picture, Broadcasting and Recorded Sound Division
Z;Z663.37.A1-.A6;Serials. By title
Z;Z663.37.A7-Z;Nonserials. By title
Z;Z663.372;Elizabeth Sprague Coolidge Foundation
Z;Z663.375;Gertrude Clarke Whittall Foundation
Z;Z663.378;Recording Laboratory
Z;Z663.38;General works
Z;Z663.382;Chinese and Korean Section
Z;Z663.385;Japanese Section
Z;Z663.389;South Asia Section
Z;Z663.39;Prints and Photographs Division. Fine Arts Division
Z;Z663.395;General works
Z;Z663.396;Binding Office
Z;Z663.397;National Preservation Program Office
Z;Z663.398;Preservation Microfilming Office
Z;Z663.4;Rare Book and Special Collections Division. Rare Book Division. Rare Book
Z;Z663.41;General works
Z;Z663.42;National Referral Center
Z;Z663.43;Smithsonian Deposit
Z;Z663.44;General works
Z;Z663.45;Government Publications Section
Z;Z663.46;Periodicals Section
Z;Z663.48;Collections Management Division. Stack and Reader Division
Z;Z663.49;Technical Information Division
Z;Z663.5;General works
Z;Z663.5.C3;Catalogue of books in the Law Department
Z;Z663.5.G8;Guide to law and legal material of [Latin American countries]
Z;Z663.5.G8C6;Colombia
Z;Z663.5.G8C8;Cuba, Dominican Republic, and Haiti
Z;Z663.5.G8M4;Mexico
Z;Z663.55;European Law Division. Mid-European Law Project
Z;Z663.6;Congressional Research Service. Legislative Reference Service
Z;Z663.7;General works
Z;Z663.72;Cataloging Distribution Service. Card Division
Z;Z663.73;Catalog Management Division. Catalog Maintenance Division
Z;Z663.733;Catalog Publication Division
Z;Z663.7337;Cataloging Directorate
Z;Z663.734;Cataloging in Publication Division
Z;Z663.7345;Cataloging Policy and Support Office
Z;Z663.7347;Collections Policy Office
Z;Z663.735;Decimal Classification Division
Z;Z663.74;General works
Z;Z663.745;Cooperative Cataloging Section
Z;Z663.746;Descriptive Cataloging Policy, Office for
Z;Z663.75;Exchange and Gift Division
Z;Z663.756;MARC Editorial Division
Z;Z663.7575;NACO. National Coordinated Cataloging Operation
Z;Z663.76;General works
Z;Z663.765;Library of Congress Mission
Z;Z663.766;General works
Z;Z663.7665;Library of Congress Office, Brazil
Z;Z663.7666;Library of Congress Office, Egypt
Z;Z663.7667;Library of Congress Office, Kenya
Z;Z663.767.A1;General works
Z;Z663.767.A2-Z;By region or country, A-Z
Z;Z663.768;Regional and Cooperative Cataloging Division
Z;Z663.7689;SACO. Subject Authority Cooperative Program
Z;Z663.77;General works
Z;Z663.773;CONSER Program
Z;Z663.775;National Serial Data Program Section
Z;Z663.778;Shared Cataloging Division
Z;Z663.78;Subject Cataloging Division. Classification Division
Z;Z663.78.A4;L.C. Classification--Additions and Changes
Z;Z663.78.C5-.C5Z;Classification (Classes A-Z)
Z;Z663.78.C5G;Class G
Z;Z663.78.C5P2;Class P-PA
Z;Z663.78.C5P3;Class PB-PH
Z;Z663.78.C5Z;Class Z
Z;Z663.78.C52;Outline of the Library of Congress Classification
Z;Z663.78.M8;Music subject headings
Z;Z663.78.S7;Subject headings--a practical guide, by D.J. Haykin
Z;Z663.78.S8;Subject headings used in the dictionary catalogs of the Library of Congress
Z;Z663.785;Subject Cataloging Policy, Office for
Z;Z663.79;Union Catalog Division
Z;Z663.8;General works
Z;Z663.81;Acquisitions and Processing Division
Z;Z663.82;Cataloging Division
Z;Z663.84;Examining Division
Z;Z663.86;Information and Reference Division. Reference Division
Z;Z663.87;Licensing Division
Z;Z663.88;Records Management Division. Service Division
Z;Z663.9;General works
Z;Z663.91;Financial Management Office. Budget and Management Office
Z;Z663.92;Building Management Division. Buildings and Grounds Division
Z;Z663.94;Special police. Guard Division
Z;Z663.95;General works
Z;Z663.95.L5;The Library of Congress and you
Z;Z663.951;Employee Relations Office
Z;Z663.953;Labor Relations Office
Z;Z663.955;Personnel Operations Office
Z;Z663.957;Training Office
Z;Z663.96;Photoduplication Service
Z;Z663.97;General works
Z;Z663.975;Mail Receipt and Delivery Unit. Mail and Delivery Service
Z;Z663.976;Procurement and Supply Division
Z;Z663.99.A-Z;Other, A-Z
Z;Z663.99.L5;Library of Congress Welfare and Recreation Association. Library of Congress
Z;Z664.A-Z;Other libraries, A-Z
Z;Z665;General works
Z;Z665.2.A-Z;By region or country, A-Z
Z;Z665.5;Juvenile works
Z;Z666;Bibliography
Z;Z666.5;General works
Z;Z666.55;General works
Z;Z666.6;Functional Requirements for Bibliographic Records. FRBR (Conceptual model)
Z;Z666.63.A-.Z;Other individual models, A-Z
Z;Z666.63.F73;FRAD
Z;Z666.63.F77;FRSAD
Z;Z666.63.I44;IFLA Library Reference Model
Z;Z666.7;General works
Z;Z666.73.A-Z;By type of metadata or type of media or content, A-Z
Z;Z666.73.A83;Audio metadata
Z;Z666.73.D54;Digital media
Z;Z666.73.L56;Linked data
Z;Z666.73.P73;Preservation metadata
Z;Z667;General works
Z;Z667.5;Cross-language information retrieval
Z;Z668;General, and United States
Z;Z668.2;Audiovisual aids
Z;Z668.3;Examinations, questions, etc.
Z;Z668.5;In-service training
Z;Z668.8;Distance education
Z;Z669.A-Z;Individual schools in the United States, A-Z
Z;Z669.1;Canada. British North America
Z;Z669.3;Great Britain
Z;Z669.5.A-Z;Other, A-Z
Z;Z669.7;Research. Authorship
Z;Z669.8;Statistical methods
Z;Z670.A2;Early through 1800
Z;Z670.A3-Z;1801-
Z;Z670.5;Charts, diagrams, etc.
Z;Z671;Periodicals
Z;Z672;General works
Z;Z672.13.A-Z;By region or country, A-Z
Z;Z672.2;Comparative librarianship
Z;Z672.3;International librarianship
Z;Z672.5;Congresses
Z;Z673.A1;General works
Z;Z673.A5-.A52;American Library Association
Z;Z673.A54-Z;Other associations. By name, A-Z
Z;Z674;Collected works (nonserial)
Z;Z674.7;General works
Z;Z674.73;Security measures
Z;Z674.75.A-Z;Individual international networks, projects, etc., A-Z
Z;Z674.75.I58;Internet
Z;Z674.75.S63;Social media. Online social networks
Z;Z674.75.W67;World Wide Web
Z;Z674.8;General works
Z;Z674.815.A-Z;By region or state, A-Z
Z;Z674.82.A-Z;Individual networks, projects, etc. A-Z
Z;Z674.82.A53;Amigos
Z;Z674.82.F43;FEDLINK (network)
Z;Z674.82.F55;Florida Library Information Network
Z;Z674.82.I52;ILLINET
Z;Z674.82.I53;Illinois Valley Library System
Z;Z674.82.K37;Kansas Library Network
Z;Z674.82.L56;Linked Systems Project
Z;Z674.82.M54;Minitex (Program)
Z;Z674.82.N48;New Jersey Library Network
Z;Z674.82.O15;OCLC, Inc.
Z;Z674.82.O36;Ohio Regional Library and Information System
Z;Z674.82.O42;Oklahoma Telecommunications Interlibrary System
Z;Z674.82.O48;OLTN (Library information network)
Z;Z674.82.R47;Research Libraries Group
Z;Z674.82.S24;Sailor (Computer network)
Z;Z674.82.S42;Seymour (Library information network)
Z;Z674.82.S65;South Dakota Library Network
Z;Z674.82.S68;Southeastern Library Network
Z;Z674.82.T47;Texas State Library Communications Network
Z;Z674.82.W37;Washington Library Network
Z;Z674.82.W47;Western Pennsylvania Buhl Network
Z;Z674.83.A-Z;Other regions or countries, A-Z
Z;Z675.A-Z;Classes of libraries, A-Z
Z;Z675.A2;Special libraries
Z;Z675.A5;Aeronautical
Z;Z675.A55;African libraries
Z;Z675.A8;Agricultural
Z;Z675.A815;Anthropological libraries
Z;Z675.A817;Aquarium
Z;Z675.A818;Aquatic sciences
Z;Z675.A82;Arabic libraries
Z;Z675.A83;Architectural
Z;Z675.A84;Area studies
Z;Z675.A85;Art
Z;Z675.A87;Association
Z;Z675.B5;Biological libraries
Z;Z675.B53;Biotechnology
Z;Z675.B55;Birth control
Z;Z675.B6;Blind, The (Libraries for)
Z;Z675.B67;Botanical libraries
Z;Z675.B8;Business
Z;Z675.C3;Catholic libraries
Z;Z675.C47;Chemical libraries
Z;Z675.C48;Chiropractic libraries
Z;Z675.C49;Christian libraries
Z;Z675.C5;Church libraries. Parish libraries
Z;Z675.C55;City planning libraries
Z;Z675.C57;Classroom libraries
Z;Z675.C75;Community development
Z;Z675.C76;Construction industry libraries
Z;Z675.C77;Cooperative society libraries
Z;Z675.C778;Corporate libraries
Z;Z675.C78;Costume design libraries. Fashion design libraries
Z;Z675.C83;Criminal justice
Z;Z675.D28;Demography
Z;Z675.D3;Dental
Z;Z675.D4;Depository libraries
Z;Z675.D63;Documents libraries
Z;Z675.E22;East Asian libraries
Z;Z675.E25;Economics libraries
Z;Z675.E6;Engineering
Z;Z675.E75;Environmental
Z;Z675.F3;Factory
Z;Z675.F5;Financial
Z;Z675.F57;Fishery
Z;Z675.F67;Forestry libraries
Z;Z675.F7;Fraternity
Z;Z675.G44;Genealogical libraries
Z;Z675.G46;Geological libraries
Z;Z675.G7;Government
Z;Z675.H5;Historical
Z;Z675.H7;Hospital
Z;Z675.H8;Hotel
Z;Z675.H86;Humanities
Z;Z675.I53;Industrial relations
Z;Z675.I6;Institution
Z;Z675.I7;Insurance
Z;Z675.I75;International agency libraries
Z;Z675.I84;Islamic
Z;Z675.J4;Jewish
Z;Z675.J64;Joint-use libraries
Z;Z675.J8;Junior college
Z;Z675.L17;Latin Americanist libraries
Z;Z675.L2;Law
Z;Z675.L45;Legislative libraries
Z;Z675.L48;Lesbian libraries
Z;Z675.L5;Library science libraries
Z;Z675.L54;Life sciences libraries
Z;Z675.L58;Literary libraries
Z;Z675.L59;Little free libraries
Z;Z675.M35;Marine science libraries
Z;Z675.M37;Mathematics libraries
Z;Z675.M4;Medical
Z;Z675.M43;Mental health
Z;Z675.M44;Metallurgical
Z;Z675.M45;Meteorological
Z;Z675.M48;Middle East libraries
Z;Z675.M5;Military
Z;Z675.M6;Military post libraries
Z;Z675.M7;Monastic libraries
Z;Z675.M72;Mosque libraries
Z;Z675.M9;Municipal reference
Z;Z675.M94;Museum
Z;Z675.N2;National
Z;Z675.N24;Natural history
Z;Z675.N25;Natural resources
Z;Z675.N3;Naval
Z;Z675.N37;Newspaper and periodical libraries
Z;Z675.N4;News libraries. Newspaper office libraries
Z;Z675.N8;Nursing
Z;Z675.O22;Occupational health
Z;Z675.O23;Oceanographic
Z;Z675.O75;Orientalia
Z;Z675.O76;Ornithological
Z;Z675.O78;Orthodox Eastern libraries
Z;Z675.P27;Patients' libraries
Z;Z675.P3;Pedagogical. Education
Z;Z675.P45;Performing arts
Z;Z675.P46;Personnel management libraries
Z;Z675.P48;Pharmacology libraries. Pharmacy libraries
Z;Z675.P484;Philosophy libraries
Z;Z675.P49;Physics
Z;Z675.P56;Polar
Z;Z675.P568;Polish libraries
Z;Z675.P57;Political science
Z;Z675.P6;Postal libraries
Z;Z675.P8;Prison
Z;Z675.P85;Proprietary
Z;Z675.P9;Publishers' libraries
Z;Z675.P94;Puerto Rican studies libraries
Z;Z675.R15;Railroad
Z;Z675.R27;Rare book libraries
Z;Z675.R33;Real estate
Z;Z675.R35;Regional
Z;Z675.R37;Religious
Z;Z675.R4;Rental
Z;Z675.R45;Research
Z;Z675.S3;School
Z;Z675.S57;Small libraries
Z;Z675.S6;Social science
Z;Z675.S63;Social service
Z;Z675.S67;South Asian libraries
Z;Z675.S7;State and provincial
Z;Z675.S75;Storage
Z;Z675.S8;Subscription. Membership
Z;Z675.S9;Sunday school
Z;Z675.T3;Technical. Scientific
Z;Z675.T33;Telecommunication
