classe;cote_range;description
SB;SB945.S635;Southern pine beetle
SB;SB945.S64;Southwestern corn borer
SB;SB945.S645;Sphaeraspis salisburiensis
SB;SB945.S647;Spiders
SB;SB945.S673;Spirea aphid
SB;SB945.S68;Spodoptera littoralis
SB;SB945.S69;Spruce bark beetles
SB;SB945.S697;Spruce bud moth
SB;SB945.S7;Spruce budworm
SB;SB945.S74;Stem borers
SB;SB945.S83;Sugarcane borer
SB;SB945.S86;Sweetpotato whitefly
SB;SB945.T25;Tanymecus dilaticollis
SB;SB945.T27;Tasmanian eucalyptus leaf beetle
SB;SB945.T36;Tent caterpillars
SB;SB945.T45;Termites
SB;SB945.T6;Thrips
SB;SB945.T76;Tomato pinworm
SB;SB945.T78;Tortricidae
SB;SB945.T87;Turnip aphid
SB;SB945.T9;Tyroglyphidae
SB;SB945.W3;Wasps
SB;SB945.W53;Western corn rootworm
SB;SB945.W539;Western spruce budworm
SB;SB945.W56;Wheat bulb fly
SB;SB945.W563;Wheat curl mite
SB;SB945.W57;White-fringed beetles
SB;SB945.W62;White pine weevil
SB;SB945.W65;Wireworms
SB;SB945.W67;Wood ant
SB;SB945.W68;Wood borers
SB;SB945.W7;Woolly apple aphid
SB;SB945.X94;Xyleborus destruens
SB;SB945.Z43;Zeiraphera rufimitrana
SB;SB950.A1;Periodicals. Societies. Serials
SB;SB950.A2;Congresses
SB;SB950.A3-Z;General works, treatises, and textbooks
SB;SB950.15;General works
SB;SB950.152.A-Z;By region or country, A-Z
SB;SB950.2.A1;General works
SB;SB950.2.A2-Z;By region or state, A-Z
SB;SB950.3.A-Z;Other regions or countries, A-Z
SB;SB950.57;Periodicals. Societies. Serials
SB;SB950.6;Congresses
SB;SB950.7;General works
SB;SB950.725.A-Z;International institutions. By name, A-Z
SB;SB950.73.A-Z;By region or country, A-Z
SB;SB950.76.A-Z;Special topics, A-Z
SB;SB950.76.E44;Electrophoresis
SB;SB950.9;Periodicals. Societies. Serials
SB;SB950.92;Collected works (nonserial)
SB;SB950.93;Congresses
SB;SB950.95;Dictionaries. Encyclopedias
SB;SB951;General works
SB;SB951.13;Juvenile works
SB;SB951.14;Addresses, essays, lectures
SB;SB951.145.A-Z;Special types of pesticides, A-Z
SB;SB951.145.B54;Biodegradable pesticides
SB;SB951.145.B68;Botanical pesticides
SB;SB951.145.C65;Controlled release pesticides
SB;SB951.145.L54;Light-activated pesticides
SB;SB951.145.N37;Natural pesticides
SB;SB951.145.S65;Soil pesticides
SB;SB951.145.S97;Systemic pesticides
SB;SB951.15;Algicides
SB;SB951.3;Fungicides
SB;SB951.4;General works
SB;SB951.45;Herbicide safeners
SB;SB951.5;General works
SB;SB951.54;Botanical insecticides
SB;SB951.6;Miticides. Acaricides
SB;SB951.65;Molluscicides
SB;SB951.7;Nematocides
SB;SB951.8;Rodenticides
SB;SB952.A-Z;Individual pesticides, A-Z
SB;SB952.A54;Aminopropiophenones
SB;SB952.A7;Arsenic compounds
SB;SB952.A82;Atrazine
SB;SB952.B43;Benzoylphenyl ureas
SB;SB952.B5;Bipyridinium compounds
SB;SB952.B6;Bordeaux mixture
SB;SB952.B65;Boverin
SB;SB952.B68;Brodifacoum
SB;SB952.B7;Bromides
SB;SB952.B75;Bromomethane
SB;SB952.C3;Carbamates
SB;SB952.C4;Chlordan
SB;SB952.C44;Chlorine compounds (General)
SB;SB952.C45;Chloromethylpropene
SB;SB952.C49;Chlorpyrifos
SB;SB952.C6;Copper compounds
SB;SB952.C62;Copper naphthenate
SB;SB952.D2;DDT
SB;SB952.D33;Deet
SB;SB952.D43;Diatomaceous earth
SB;SB952.D5;Dichlorophenoxyacetic acid
SB;SB952.E63;Endosulfan
SB;SB952.F45;Fenitrothion
SB;SB952.F55;Fluorine compounds
SB;SB952.G58;Glyphosate
SB;SB952.G74;Green Muscle (Trademark)
SB;SB952.I46;Imidazolinones
SB;SB952.I6;Iodine compounds
SB;SB952.L56;Lindane
SB;SB952.M15;MCPA
SB;SB952.M38;Mercury compounds (General)
SB;SB952.N44;Neem insecticide
SB;SB952.N54;Nicotinoids
SB;SB952.O4;Oil
SB;SB952.P3;Parathion
SB;SB952.P37;Pentachlorophenol
SB;SB952.P45;Phenoxyalkanoic acids
SB;SB952.P5;Phosphorus compounds
SB;SB952.P67;Porphyrins
SB;SB952.P68;Potassium cyanide
SB;SB952.P88;Pyrethroids
SB;SB952.P9;Pyrethrum
SB;SB952.P93;Pyributicarb
SB;SB952.Q5;Quinoline
SB;SB952.S6;Sodium fluoroacetate
SB;SB952.S63;Sodium pentachlorophenate
SB;SB952.S94;Sulfur compounds (General)
SB;SB952.T45;Terbutryn
SB;SB952.T7;Trichlorfon
SB;SB952.T72;Trichlorophenoxyacetic acid
SB;SB952.T74;Triclopyr
SB;SB952.5;Safety measures
SB;SB952.8;General works
SB;SB952.85;General works
SB;SB952.86;General works
SB;SB952.863.A-Z;By region or state, A-Z
SB;SB952.87.A-Z;Other regions or countries, A-Z
SB;SB953;Spraying. Dusting
SB;SB955;Fumigation of plants and plant products
SB;SB957;Resistance to pesticides
SB;SB959;Miscellaneous
SB;SB959.6;General works
SB;SB959.7.A-Z;By region or country, A-Z
SB;SB960;Analysis and experiments
SB;SB960.5.A-Z;Special topics, A-Z
SB;SB960.5.R33;Radioactive tracers
SB;SB961;Tables, formulae, etc.
SB;SB964;Evaluation
SB;SB965;Certification
SB;SB969.6;General works
SB;SB969.8.A-Z;By region or country, A-Z
SB;SB970;General works
SB;SB970.4.A-Z;By region or country, A-Z
SB;SB973;General works
SB;SB973.3;Fumigation
SB;SB973.5;Heat treatment
SB;SB974;General works
SB;SB975;General works
SB;SB975.5.A-Z;By region or country, A-Z
SB;SB976.A-Z;Special biological pest control agents, A-Z
SB;SB976.A78;Arthropoda
SB;SB976.F85;Fungi
SB;SB976.I56;Insects
SB;SB976.M55;Microorganisms. Microbial pesticides
SB;SB976.M58;Mites
SB;SB976.N46;Nematoda
SB;SB978;Sterilization of pests
SB;SB979.5;Periodicals. Societies. Serials
SB;SB979.6;Collected works (nonserial)
SB;SB979.7;Congresses
SB;SB980;General works
SB;SB981;General works
SB;SB983.A-Z;By region or state, A-Z
SB;SB985.A-Z;Other regions or countries, A-Z
SB;SB990;General works
SB;SB990.5.A-Z;By region or country, A-Z
SB;SB992;Periodicals. Societies. Serials
SB;SB992.2;Collected works (nonserial)
SB;SB992.3;Congresses
SB;SB992.4;Dictionaries. Encyclopedias
SB;SB993;General works
SB;SB993.23;Juvenile works
SB;SB993.25;Pictorial works
SB;SB993.27;Addresses, essays, lectures
SB;SB993.3;General works
SB;SB993.32.A-Z;By region or state, A-Z
SB;SB993.34.A-Z;Other regions or countries, A-Z
SB;SB993.4;General works
SB;SB993.43;General works
SB;SB993.44.A-Z;By region or state, A-Z
SB;SB993.45.A-Z;Other regions or countries, A-Z
SB;SB993.5;General works
SB;SB993.6;General works
SB;SB993.65.A-Z;By region or state, A-Z
SB;SB993.7.A-Z;Other regions or countries, A-Z
SB;SB994.A-Z;Special mammals, A-Z
SB;SB994.A64;Aplodontia
SB;SB994.C82;Coypu
SB;SB994.D4;Deer
SB;SB994.G58;Goats
SB;SB994.K35;Kangaroos
SB;SB994.M5;Mice
SB;SB994.M7;Moles (Animals)
SB;SB994.M73;Moose
SB;SB994.M85;Muskrats
SB;SB994.P72;Predators
SB;SB994.R15;Rabbits
SB;SB994.R2;Rats
SB;SB994.R6;Rodents
SB;SB994.S55;Skunks
SB;SB994.S67;Squirrels
SB;SB994.T74;Trichosurus vulpecula
SB;SB995;General works
SB;SB995.25;Scarecrows and other crop protection devices
SB;SB995.3;General works
SB;SB995.34.A-Z;By region or state, A-Z
SB;SB995.36.A-Z;Other regions or countries, A-Z
SB;SB996.A-Z;Special birds, A-Z
SB;SB996.C3;Cattle egret
SB;SB996.C6;Crow
SB;SB996.D5;Dickcissel
SB;SB996.M3;Magpie
SB;SB996.M5;Meadowlark
SB;SB996.P8;Purple martin
SB;SB996.Q44;Quelea
SB;SB996.S7;Sparrow
SB;SB996.S75;Starling
SB;SB996.S8;Swallow
SB;SB996.T5;Thrush
SB;SB996.W7;Woodpecker
SB;SB996.Y4;Yellow-bellied sapsucker
SB;SB998.A-Z;Other, A-Z
SB;SB998.B82;Bufo marinus
SB;SB998.B85;Burrowing nematode
SB;SB998.D49;Ditylenchus
SB;SB998.D5;Ditylenchus dipsaci
SB;SB998.E4;Earthworms
SB;SB998.G37;Gastropoda
SB;SB998.G53;Giant African snail
SB;SB998.G64;Golden nematode
SB;SB998.H35;Helicidae
SB;SB998.H46;Heterodera
SB;SB998.I57;Insect nematodes
SB;SB998.L64;Longidoridae
SB;SB998.M45;Meloidogyne. Root-knot nematodes
SB;SB998.M64;Mollusks
SB;SB998.N4;Nematodes
SB;SB998.P54;Pinewood nematode
SB;SB998.R4;Rattlesnakes
SB;SB998.S59;Slugs (Mollusks)
SB;SB998.S68;Soybean cyst nematode
SB;SB998.T75;Trichodoridae
SB;SB1110;Miscellaneous pamphlets
TR;TR1;Periodicals. Societies. Almanacs
TR;TR5;Congresses
TR;TR6.A1;General works
TR;TR6.A2-Z;By region or country, A-Z
TR;TR6.5;Collectors' manuals. Collections of old photographs and photographic equipment
TR;TR7;Collected works (nonserial)
TR;TR9;Dictionaries. Encyclopedias
TR;TR10;General works
TR;TR11;Computer network resources
TR;TR12;Directories. Bluebooks
TR;TR15;History (General)
TR;TR21-127;Country divisions (Table T1a)
TR;TR139;Collective
TR;TR140.A-Z;Individual, A-Z
TR;TR144;Early to 1850
TR;TR145;1850-
TR;TR146;Elementary works. Handbooks, manuals, etc.
TR;TR147;General special
TR;TR148;Photographic amusements. Trick photography. Special effects
TR;TR149;Popular works. Juvenile works
TR;TR150;Photographers' reference handbooks
TR;TR151;Tables, formulas, etc.
TR;TR154;Photography as a profession
TR;TR161;Study and teaching
TR;TR162;Examinations, questions, etc.
TR;TR179;Composition
TR;TR183;Psychology, aesthetics, etc.
TR;TR184;Political aspects
TR;TR185;Addresses, essays, lectures
TR;TR187;Photographic criticism
TR;TR196;General works
TR;TR196.5.A-Z;Special companies, A-Z
TR;TR197;Catalogs of apparatus
TR;TR198;Catalogs of materials and supplies
TR;TR199;Catalogs of photographs (General)
TR;TR200;General works
TR;TR210;General works
TR;TR212;Photographic chemicals
TR;TR215;General works
TR;TR220;Photographic optics
TR;TR222;Properties of the photographic image. Image science
TR;TR225;Recovery of photographic waste
TR;TR250;General works
TR;TR256;Digital cameras
TR;TR257;Medium format cameras
TR;TR257.5;Streak cameras
TR;TR258;View cameras
TR;TR259;Stereoscopic cameras
TR;TR260;Hand cameras
TR;TR260.5;Automatic cameras. Electric eye cameras
TR;TR260.7;Autofocus cameras
TR;TR261;Reflex cameras
TR;TR262;Miniature cameras
TR;TR262.5;Mirrorless interchangeable-lens cameras
TR;TR263.A-Z;Special makes of film and digital cameras, A-Z
TR;TR263.A35;Agfa
TR;TR263.A7;Argus
TR;TR263.C3;Canon
TR;TR263.C5;Ciro-flex
TR;TR263.C6;Contax
TR;TR263.E75;Ernemann
TR;TR263.E9;Exakta
TR;TR263.F85;Fujifilm
TR;TR263.H3;Hasselblad
TR;TR263.K54;Kodak
TR;TR263.K55;Konica
TR;TR263.L4;Leica
TR;TR263.L66;Lomo
TR;TR263.M47;Minolta
TR;TR263.M5;Minox
TR;TR263.N5;Nikon
TR;TR263.O4;Olympus
TR;TR263.P4;Pentax
TR;TR263.P6;Polaroid Land
TR;TR263.R4;Retina
TR;TR263.R6;Rollei
TR;TR263.S66;Sony
TR;TR263.Y3;Yashica
TR;TR263.Z4;Zeiss
TR;TR265;Camera accessories
TR;TR267;General works
TR;TR267.3;Computational photography
TR;TR267.5.A-Z;Special systems, standards, software, A-Z
TR;TR267.5.A25;Adobe Camera Raw
TR;TR267.5.A3;Adobe Photoshop
TR;TR267.5.A33;Adobe Photoshop elements
TR;TR267.5.A355;Adobe Photoshop lightroom
TR;TR267.5.A64;Aperture
TR;TR267.5.A965;Autodesk Smoke
TR;TR267.5.F55;Flickr
TR;TR267.5.G56;GIMP
TR;TR267.5.I57;Instagram
TR;TR267.5.I64;iPhoto
TR;TR267.5.M53;Microsoft Digital image
TR;TR267.5.N56;Nik Software HDR Efex Pro
TR;TR267.5.P35;PaintShop Pro
TR;TR267.5.P53;Picasa
TR;TR267.5.V84;VueScan
TR;TR267.73;General works
TR;TR267.733.A-Z;Special topics, A-Z
TR;TR267.733.M85;Multispectral imaging
TR;TR268;Pinhole photography
TR;TR269;Instant photography
TR;TR270;General works
TR;TR271.A-Z;Special, A-Z
TR;TR271.M33;Macro
TR;TR271.T44;Telephoto
TR;TR271.W53;Wide-angle
TR;TR271.Z65;Zoom
TR;TR272;Shutters
TR;TR280;General works
TR;TR281;Plates
TR;TR283;Films
TR;TR285;Papers
TR;TR287;General works
TR;TR290;General works
TR;TR295;Development
TR;TR299;Intensification and reduction
TR;TR305;Fixing and washing
TR;TR310;Finishing, retouching
TR;TR312;Contact prints
TR;TR320;General works
TR;TR330;General works
TR;TR333;By electric or other artificial light
TR;TR335;Fixing. Toning. Intensification
TR;TR337;Finishing
TR;TR340;Trimming, mounting and framing of prints
TR;TR350;General works
TR;TR360;General works
TR;TR365;Daguerreotype
TR;TR370;Ambrotype
TR;TR375;Ferrotype (Tintype)
TR;TR385;General works
TR;TR390;Collodion process
TR;TR395;Emulsion processes. Aristotypes, calotypes, etc.
TR;TR400;Other processes. Salts of silver and other metals
TR;TR405;General works
TR;TR415;Blueprints from photographic negatives. Cyanotypes
TR;TR416;Chrysotype
TR;TR420;Processes with salts of platinum
TR;TR430;General works
TR;TR433;Chromium. Ozotype, etc.
TR;TR440;Carbon processes. Pigment processes
TR;TR443;Oil processes. Bromoil
TR;TR445;Gum-bichromate process. Photoaquatint
TR;TR453;Photography of colored objects. Orthochromatic, isochromatic, etc.
TR;TR455;Other processes
TR;TR465;Conservation and restoration of photographs
TR;TR470;Copying
TR;TR475;Enlargement and reduction
TR;TR485;Coloring of prints. Airbrush work, etc.
TR;TR487;Photo-oleographs
TR;TR495;Photographs on metal, glass, cloth, leather, etc.
TR;TR500;Photoenamels. Photoceramics
TR;TR501;Photograph albums
TR;TR501.5;Photobooks
TR;TR502;Photo CDs
TR;TR504;General works
TR;TR505;Lantern slides
TR;TR506;General works
TR;TR507;Catalogs
TR;TR508;Overhead projectors
TR;TR510;General works
TR;TR515;Materials, supplies, etc.
TR;TR520;Tricolor
TR;TR525;Interference. Lippmann's process
TR;TR530;General works
TR;TR540;General works
TR;TR545;Printing
TR;TR550;General works
TR;TR560;Darkrooms
TR;TR570;Accessories and apparatus
TR;TR573;Studio lighting
TR;TR575;General works
TR;TR577;Advice to sitters
TR;TR581;Business methods
TR;TR590;General works
TR;TR590.5;Light filters
TR;TR591;General works
TR;TR592;Instantaneous
TR;TR593;High speed
TR;TR594;Multiple exposures
TR;TR595;Daylight
TR;TR600;Artificial light
TR;TR605;General works
TR;TR606;Electronic flash
TR;TR610;Night views
TR;TR615;Open air views
TR;TR620;Interiors
TR;TR624;General works
TR;TR640;Periodicals, societies, congresses, etc.
TR;TR642;General works
TR;TR644;General works
TR;TR645.A-Z;By city, A-Z
TR;TR646.A-Z;Other regions or countries, A-Z
TR;TR647.A-Z;Works of individual photographers. By name of photographer, A-Z
TR;TR650;General works
TR;TR651;1800-1850
TR;TR652;1851-1900
TR;TR653;1901-1950
TR;TR654;1951-2000
TR;TR655;2001-
TR;TR656;Abstract photography
TR;TR656.5;Still life photography
TR;TR656.7;Photography of food
TR;TR657;General works
TR;TR658;Paintings
TR;TR658.3;Sculpture
TR;TR658.5;General works
TR;TR658.58;Ventriloquists' dummies
TR;TR658.7;Photography of toys
TR;TR659;Architectural photography
TR;TR659.5;Outdoor photography
TR;TR659.8;Street photography
TR;TR660;General works
TR;TR660.5;Collections
TR;TR661;Panoramic views
TR;TR662;Gardens
TR;TR663;Markets
TR;TR670;General works
TR;TR670.5;Ships, boats, etc.
TR;TR672;Mines
TR;TR673;Photography of violence
TR;TR674;General works
TR;TR675;Collections
TR;TR676;Erotic photography
TR;TR678;Glamour photography
TR;TR679;Fashion photography
TR;TR679.5;Humorous photography
TR;TR680;Collections
TR;TR681.A-Z;Special classes of persons, A-Z
TR;TR681.A26;Acrobats
TR;TR681.A28;Actors
TR;TR681.A32;Afghans
TR;TR681.A33;Africans
TR;TR681.A35;Aged. Older people
TR;TR681.A38;AIDS patients
TR;TR681.A54;Anglo-Indians
TR;TR681.A67;Architects
TR;TR681.A69;Artisans
TR;TR681.A7;Artists
TR;TR681.A75;Asians
TR;TR681.A84;Athletes
TR;TR681.A85;Authors
TR;TR681.A94;Automobile drivers
TR;TR681.B35;Bald persons
TR;TR681.B37;Baseball players
TR;TR681.B52;Black people
TR;TR681.B54;Blind
TR;TR681.B57;Bodybuilders
TR;TR681.B6;Boys
TR;TR681.B87;Businesspeople
TR;TR681.C37;Cartoonists
TR;TR681.C38;Catholics
TR;TR681.C5;Children
TR;TR681.C62;Coal miners
TR;TR681.C66;Cooks
TR;TR681.C68;Couples
TR;TR681.D43;Dead
TR;TR681.D63;Dog owners
TR;TR681.D74;Dramatists
TR;TR681.D88;Dutch
TR;TR681.E36;Economists
TR;TR681.E94;Exiles
TR;TR681.F28;Families
TR;TR681.F3;Famous persons
TR;TR681.F314;Fans (Persons)
TR;TR681.F316;Farmers
TR;TR681.F32;Father and child
TR;TR681.F325;Fathers
TR;TR681.F33;Fathers and daughters
TR;TR681.F34;Fathers and sons
TR;TR681.F57;Fishers
TR;TR681.G47;Germans
TR;TR681.G5;Girls
TR;TR681.G73;Grandmothers
TR;TR681.G9;Gypsies
TR;TR681.H35;Handicapped. People with disabilities
TR;TR681.H63;Homeless persons
TR;TR681.H65;Homosexuals
TR;TR681.I54;Immigrants
TR;TR681.I58;Indigenous peoples
TR;TR681.I6;Infants
TR;TR681.J35;Janitors
TR;TR681.L4;Legislators
TR;TR681.L44;Leisure class
TR;TR681.L46;Lesbians
TR;TR681.L47;Letter carriers
TR;TR681.L63;Lobbyists
TR;TR681.M38;Mathematicians
TR;TR681.M39;Maya healers
TR;TR681.M395;Mediums
TR;TR681.M4;Men
TR;TR681.M44;Merchants
TR;TR681.M65;Monsters
TR;TR681.M67;Mothers. Mothers-in-law
TR;TR681.M69;Motorcyclists
TR;TR681.M72;Mountain people
TR;TR681.N54;Night people
TR;TR681.N66;Nomads
TR;TR681.P56;Photographers
TR;TR681.P58;Poker players
TR;TR681.P59;Politicians
TR;TR681.P6;Poor
TR;TR681.P67;Pregnant women
TR;TR681.P69;Prisoners
TR;TR681.P73;Prostitutes. Comfort women
TR;TR681.P76;Psychiatric hospital patients
TR;TR681.P84;Punks
TR;TR681.R44;Redheads
TR;TR681.R48;Refugees
TR;TR681.R56;Religious leaders
TR;TR681.S23;Sadhus
TR;TR681.S24;Sailors
TR;TR681.S36;Scholars
TR;TR681.S37;Scientists
TR;TR681.S44;Sexual minorities
TR;TR681.S447;Skateboarders
TR;TR681.S45;Skinheads
TR;TR681.S6;Snapshooters
TR;TR681.S65;Soldiers
TR;TR681.S78;Students
TR;TR681.S87;Surfers
TR;TR681.S88;Swimmers
TR;TR681.T47;Terminally ill
TR;TR681.T68;Transgender people
TR;TR681.T7;Transvestites. Cross-dressers
TR;TR681.T85;Twins
TR;TR681.V56;Vintners
TR;TR681.V58;Visitors, Foreign
TR;TR681.W6;Women
TR;TR681.W62;Women clerks (Retail trade)
TR;TR681.W65;Working class
TR;TR681.Y58;Young men
TR;TR681.Y6;Youth
TR;TR682;Photographic patterns. Textures
TR;TR683;General works
TR;TR683.5;Table-top photography
TR;TR684;Macrophotography
TR;TR685;Composite photography. Photomontage
TR;TR686;Photography of the grotesque
TR;TR687;Wide-angle photography
TR;TR688;Photograms
TR;TR689;Vernacular photography
TR;TR689.5;Appropriation (Art)
TR;TR690;General works
TR;TR690.2;Freelance photography. Amateur photography for profit
TR;TR690.4;Advertising photography
TR;TR690.6;Stock photography
TR;TR692;General works
TR;TR692.5;General special
TR;TR693;General works
TR;TR695;Tables, formulas, etc.
TR;TR696;Instruments, equipment, etc.
TR;TR702;Photography in engineering
TR;TR706;Industrial photography
TR;TR708;Medical photography
TR;TR710;Scientific expeditions
TR;TR713;Space photography
TR;TR714;Photography of airplanes
TR;TR715;Photography of railroads
TR;TR716;Photography of automobiles
TR;TR717;General works
TR;TR717.3.A-Z;Special subjects, A-Z
TR;TR717.3.S49;Sex machines
TR;TR721;General works
TR;TR724;General works
TR;TR726.A-Z;Special subjects, A-Z
TR;TR726.B25;Bamboo
TR;TR726.B3;Bark
TR;TR726.F85;Fungi
TR;TR726.L42;Leaves
TR;TR726.L66;Lotus
TR;TR726.O73;Orchids
TR;TR726.R66;Roses
TR;TR726.T7;Trees
TR;TR727;General works
TR;TR729.A-Z;Special subjects, A-Z
TR;TR729.B5;Birds
TR;TR729.C3;Cats
TR;TR729.C69;Cows
TR;TR729.D6;Dogs
TR;TR729.E45;Elephants
TR;TR729.F5;Fish
TR;TR729.H6;Horses
TR;TR729.I6;Insects
TR;TR729.L5;Livestock
TR;TR729.M37;Marine animals
TR;TR729.P48;Pets
TR;TR729.P74;Primates
TR;TR729.R47;Reptiles
TR;TR729.S54;Shells
TR;TR729.W54;Wildlife
TR;TR732;Rocks
TR;TR732.5;Minerals
TR;TR732.8;General works
TR;TR733;Clouds
TR;TR739;General works
TR;TR739.5;Farms
TR;TR739.6;Grain elevators
TR;TR750;Radiography
TR;TR755;Infrared photography
TR;TR757;Polarized-light photography
TR;TR760;Kirlian photography. High voltage photography
TR;TR770;Telephotography
TR;TR775;Archaeological photography
TR;TR780;Stereophotography
TR;TR786;General works
TR;TR787;Mountain photography
TR;TR788;Subterranean photography. Cave photography
TR;TR790;Travel photography
TR;TR792;Cold weather photography
TR;TR795;Tropical photography
TR;TR800;Underwater photography
TR;TR810;Aerial photography. Photographic interpretation
TR;TR816;Audiovisual photography. Photography in education
TR;TR817;Stage photography. Theater photography
TR;TR817.5;Dance photography
TR;TR818;School photography
TR;TR819;Wedding photography
TR;TR820;Photojournalism
TR;TR820.5;Documentary photography
TR;TR820.6;War photography
TR;TR821;Sports photography
TR;TR822;Photography in criminology and law
TR;TR824;General works
TR;TR824.4;Dictionaries. Encyclopedias
TR;TR824.6;Directories
TR;TR825;Photography of manuscripts, historic documents, etc.
TR;TR835;Microfilming. Microphotography
TR;TR840;Chronophotography
TR;TR845;Periodicals. Societies. Collections
TR;TR846;Congresses
TR;TR847;Dictionaries and encyclopedias
TR;TR847.5;Directories
TR;TR848;History
TR;TR849.A1;Collective
TR;TR849.A2-Z;Individual, A-Z
TR;TR850;Treatises
TR;TR851;Elementary and juvenile works
TR;TR851.8;Tables, calculations, etc.
TR;TR852;Study and teaching
TR;TR853;Color cinematography
TR;TR854;3-D films. Stereoscopic motion pictures
TR;TR855;Wide-screen processes
TR;TR857;Time-lapse photography
TR;TR858;Trick cinematography. Special effects
TR;TR859;Front-screen projection
TR;TR860;Digital cinematography
TR;TR862;High definition video recording
TR;TR878;General works
TR;TR880;Motion picture cameras. Cinematograph
TR;TR882;General works
TR;TR882.3;Camcorders
TR;TR882.5;Television camera operation
TR;TR883.A-Z;Special makes of motion picture cameras, A-Z
TR;TR883.A77;Arriflex
TR;TR883.B6;Bolex
TR;TR883.D4;De Jur
TR;TR883.P36;Panaflex
TR;TR883.R43;Red One
TR;TR885;Other special machines
TR;TR886;General works
TR;TR886.2;Processing of exposed film
TR;TR886.3;Preservation
TR;TR886.5;Splicing
TR;TR886.7;Dubbing
TR;TR886.9;Titling
TR;TR887;Catalogs, etc.
TR;TR889;Classification
TR;TR890;Projection
TR;TR891;Lighting for motion pictures
TR;TR892;General works
TR;TR892.4;Artistic cinematography
TR;TR892.7;Educational cinematography
TR;TR893;General works
TR;TR893.4;General works
TR;TR893.5;Wildlife cinematography
TR;TR893.8;Underwater cinematography
TR;TR894;Industrial cinematography
TR;TR894.3;General works
TR;TR894.4;Freelance cinematography
TR;TR894.6;Advertising cinematography
TR;TR894.8;Fashion cinematography
TR;TR895;Newsreel cinematography
TR;TR895.4;Documentary cinematography
TR;TR895.6;Sports cinematography
TR;TR896;General works
TR;TR896.5;Vacation and travel cinematography
TR;TR896.8;Cineradiography
TR;TR897;Sound motion pictures
TR;TR897.5;General works
TR;TR897.6;Stop-motion animation
TR;TR897.7;General works
TR;TR897.72.A-Z;Special software, A-Z
TR;TR897.72.A14;3ds max
TR;TR897.72.A335;Adobe After effects
TR;TR897.72.A338;Adobe Animate CC
TR;TR897.72.A34;Adobe Edge animate
TR;TR897.72.B53;Blackmagic Fusion
TR;TR897.72.B55;Blender
TR;TR897.72.C36;Camtasia Studio
TR;TR897.72.F53;Flash
TR;TR897.72.M39;Maya
TR;TR897.72.S38;Scratch
TR;TR897.72.T66;Toon Boom animate
TR;TR897.74;Machinima
TR;TR897.75;Morphing
TR;TR897.77;Rigging
TR;TR898;Motion pictures for television
TR;TR899;General works
TR;TR899.5;Time code
TR;TR900;General works
TR;TR905;Enlargements
TR;TR910;Reductions
TR;TR915;General works
TR;TR920;General works
TR;TR921;Blue processes. Blueprints
TR;TR923;Black processes
TR;TR925;General works
TR;TR927;Special applications. Book illustration, etc.
TR;TR930;General works
TR;TR933;Albertype
TR;TR935;Autotype
TR;TR937;Heliotype
TR;TR940;General works
TR;TR950;Aluminium process
TR;TR955;Photozincography
TR;TR960;Photoxylography
TR;TR970;Photoengraving. Relief processes
TR;TR975;Halftone process
TR;TR976;Mezzograph
