classe;cote_range;description
PN;PN6084.V44;Vegetables
PN;PN6084.V58;Visual perception
PN;PN6084.W3;Wales
PN;PN6084.W32;Walking
PN;PN6084.W35;War
PN;PN6084.W39;West (U.S.)
PN;PN6084.W47;Wilderness areas
PN;PN6084.W5;Wine
PN;PN6084.W53;Wishes
PN;PN6084.W55;Wives
PN;PN6084.W6;Women
PN;PN6084.W65;Words
PN;PN6084.W67;Work
PN;PN6084.Y6;Youth
PN;PN6086;General works
PN;PN6087;Poetry
PN;PN6088;Prose
PN;PN6089.A-Z;Special topics, A-Z
PN;PN6089.A2;Absurdity
PN;PN6089.C44;Celebrities
PN;PN6089.D43;Death
PN;PN6089.D53;Dictionaries (as a theme)
PN;PN6089.E9;Eye
PN;PN6089.G63;God
PN;PN6089.H85;Humorous quotations
PN;PN6089.L6;Love
PN;PN6089.P6;Political science
PN;PN6089.S4;Sex
PN;PN6089.S5;Sins
PN;PN6089.W3;War
PN;PN6089.W6;Women
PN;PN6090;General works
PN;PN6091;Poetry
PN;PN6092;Prose
PN;PN6093.A-Z;Special topics, A-Z
PN;PN6093.A3;Aesthetics
PN;PN6093.A5;Animals
PN;PN6093.A8;Art
PN;PN6093.A9;Automobiles
PN;PN6093.B5;Birthdays
PN;PN6093.B6;Boats and boating
PN;PN6093.C5;Children
PN;PN6093.C56;Closings (Rhetoric)
PN;PN6093.C6;Consolation
PN;PN6093.E35;Economics
PN;PN6093.F25;Fashion
PN;PN6093.F3;Fate and fatalism
PN;PN6093.F6;Food
PN;PN6093.F7;Friendship
PN;PN6093.F8;Future life
PN;PN6093.G3;Gardens
PN;PN6093.G6;God
PN;PN6093.H3;Happiness
PN;PN6093.H85;Humorous quotations
PN;PN6093.J6;Joy
PN;PN6093.K5;Kissing
PN;PN6093.L4;Leisure
PN;PN6093.L54;Life
PN;PN6093.L6;Love
PN;PN6093.M27;Man
PN;PN6093.M3;Marriage
PN;PN6093.M6;Mothers
PN;PN6093.N3;Nature
PN;PN6093.O4;Old age
PN;PN6093.P3;Patriotism
PN;PN6093.P43;Peace
PN;PN6093.P64;Political science
PN;PN6093.R27;Relaxation
PN;PN6093.R3;Religious quotations
PN;PN6093.R4;Rest
PN;PN6093.S4;Sex
PN;PN6093.S5;Silence
PN;PN6093.T5;Theater
PN;PN6093.T7;Travel
PN;PN6093.W5;Wine
PN;PN6093.W6;Women
PN;PN6095.A-Z;Other, A-Z
PN;PN6095.A35;Afrikaans
PN;PN6095.A42;Albanian
PN;PN6095.A7;Arabic
PN;PN6095.A75;Armenian
PN;PN6095.A9;Azerbaijani
PN;PN6095.B28;Beary
PN;PN6095.B3;Bengali
PN;PN6095.B8;Bulgarian
PN;PN6095.B86;Burmese
PN;PN6095.C37;Catalan
PN;PN6095.C4;Chinese
PN;PN6095.C93;Czech
PN;PN6095.D3;Danish
PN;PN6095.D8;Dutch
PN;PN6095.E76;Estonian
PN;PN6095.F56;Finnish
PN;PN6095.G7;Greek, Modern
PN;PN6095.H4;Hebrew
PN;PN6095.H5;Hindi
PN;PN6095.H8;Hungarian
PN;PN6095.I32;Icelandic
PN;PN6095.I45;Indic
PN;PN6095.I5;Indonesian
PN;PN6095.I7;Italian
PN;PN6095.J3;Japanese
PN;PN6095.J4;Jewish
PN;PN6095.K23;Kabardian
PN;PN6095.K3;Kannada
PN;PN6095.K6;Korean
PN;PN6095.K87;Kurdish
PN;PN6095.L37;Latvian
PN;PN6095.M3;Malayalam
PN;PN6095.M35;Marathi
PN;PN6095.M55;Moldovan
PN;PN6095.M6;Mongolian
PN;PN6095.N4;Nepali
PN;PN6095.N6;Norwegian
PN;PN6095.O7;Oriental
PN;PN6095.O74;Oriya
PN;PN6095.P27;Papiamentu
PN;PN6095.P35;Persian
PN;PN6095.P4;Philippine
PN;PN6095.P6;Polish
PN;PN6095.P7;Portuguese
PN;PN6095.P8;Pushto
PN;PN6095.R6;Romanian
PN;PN6095.R8;Russian
PN;PN6095.S3;Sanskrit
PN;PN6095.S4;Serbo-Croatian
PN;PN6095.S42;Shina
PN;PN6095.S44;Sinhalese
PN;PN6095.S46;Slovenian
PN;PN6095.S5;Spanish
PN;PN6095.S8;Swedish
PN;PN6095.T3;Tamil
PN;PN6095.T35;Tatar
PN;PN6095.T4;Telugu
PN;PN6095.T5;Thai
PN;PN6095.T8;Turkish
PN;PN6095.U5;Ukrainian
PN;PN6095.U7;Urdu
PN;PN6095.U9;Uzbek
PN;PN6095.V53;Vietnamese
PN;PN6099;Polyglot
PN;PN6099.3;Uncataloged poetry in pamphlet collections
PN;PN6099.6;Periodicals
PN;PN6100;To 1800
PN;PN6101;1800-
PN;PN6102;Dutch
PN;PN6103;French
PN;PN6104;German
PN;PN6105;Italian
PN;PN6106;Scandinavian
PN;PN6107;Slavic
PN;PN6108;Spanish
PN;PN6109.A-Z;Other languages, A-Z
PN;PN6109.3;Catholic authors
PN;PN6109.5;Jewish authors
PN;PN6109.7;Black authors
PN;PN6109.8;Male authors
PN;PN6109.9;Women authors
PN;PN6109.95.A-Z;Other special groups, A-Z
PN;PN6109.95.A75;Asexual people
PN;PN6109.95.B34;Bahai
PN;PN6109.95.C65;Concentration camp inmates
PN;PN6109.95.L54;Linguists
PN;PN6109.95.M55;Minority authors
PN;PN6109.95.U55;Unification Church
PN;PN6109.97;Poetry for children
PN;PN6110.A-Z;Special. By subject or form, A-Z
PN;PN6110.A2;Aeronautics
PN;PN6110.A4;Album verse
PN;PN6110.A44;Alphabet rhymes
PN;PN6110.A5;Altruism
PN;PN6110.A58;Amvrosil, Metropolitan of Novgorod and St. Petersburg, 1742-1818
PN;PN6110.A59;Angels
PN;PN6110.A6;Angling
PN;PN6110.A7;Animals
PN;PN6110.A73;Anti-war poetry
PN;PN6110.A76;Arab-Israeli conflict
PN;PN6110.A77;Art
PN;PN6110.A88;Astronautics
PN;PN6110.B2;Ballads
PN;PN6110.B25;Barrel organs
PN;PN6110.B27;Beer
PN;PN6110.B28;Bees
PN;PN6110.B3;Bells
PN;PN6110.B38;Bible
PN;PN6110.B4;Bicycling
PN;PN6110.B6;Birds
PN;PN6110.B65;Birthdays
PN;PN6110.B67;Black people
PN;PN6110.B68;Blind
PN;PN6110.B75;Body, Human
PN;PN6110.B76;Books
PN;PN6110.B77;Boxing
PN;PN6110.B8;Boys
PN;PN6110.B85;Brotherhood
PN;PN6110.B88;Bulls. Bullfights
PN;PN6110.B9;Business
PN;PN6110.C28;Carols
PN;PN6110.C3;Cats
PN;PN6110.C36;Cheerfulness
PN;PN6110.C4;Children
PN;PN6110.C5;Christmas
PN;PN6110.C53;Circus
PN;PN6110.C55;City life
PN;PN6110.C57;Clocks and watches
PN;PN6110.C59;Clothing and dress
PN;PN6110.C7;College verse
PN;PN6110.C75;Communism
PN;PN6110.C77;Concrete poetry
PN;PN6110.C78;Cooking
PN;PN6110.C8;Country life
PN;PN6110.C85;Courage
PN;PN6110.C88;Crime. Criminals
PN;PN6110.C9;Crusades
PN;PN6110.D33;Dali, Salvador
PN;PN6110.D34;Dance
PN;PN6110.D35;Day
PN;PN6110.D4;Death and immortality
PN;PN6110.D43;Debate poetry
PN;PN6110.D45;Destruction
PN;PN6110.D53;Didactic poetry
PN;PN6110.D6;Dogs
PN;PN6110.D7;Donkeys and mules
PN;PN6110.D8;Dreams
PN;PN6110.D85;Drinking
PN;PN6110.E2;Easter
PN;PN6110.E4;Eccentric poetry
PN;PN6110.E47;Eminescu, Mihail
PN;PN6110.E5;Emotions
PN;PN6110.E6;Epics
PN;PN6110.E65;Eroticism
PN;PN6110.E8;"""Evolution"" poetry"
PN;PN6110.E9;Eyes
PN;PN6110.F2;Fables in verse
PN;PN6110.F3;Fairies
PN;PN6110.F32;Family
PN;PN6110.F33;Fantastic poetry
PN;PN6110.F34;Farm life
PN;PN6110.F36;Fathers
PN;PN6110.F4;"""Favorite poems"""
PN;PN6110.F45;Feminist poetry
PN;PN6110.F6;Flowers
PN;PN6110.F7;Folklore
PN;PN6110.F73;Food
PN;PN6110.F74;Francis, of Assisi, Saint, 1182-1226
PN;PN6110.F75;Free thought
PN;PN6110.F8;Friendship
PN;PN6110.F9;Fugitive verse
PN;PN6110.F95;Futurism (Literary movement)
PN;PN6110.G2;Gardens
PN;PN6110.G3;Gems
PN;PN6110.G5;Ghosts
PN;PN6110.G52;Giants
PN;PN6110.G54;Girls
PN;PN6110.G58;God
PN;PN6110.G59;Goddess religion
PN;PN6110.G6;Good fellowship
PN;PN6110.G83;Grandparents
PN;PN6110.H13;Haiku
PN;PN6110.H14;Happiness. Optimism
PN;PN6110.H17;Heaven
PN;PN6110.H2;Heroism
PN;PN6110.H3;Historical poems
PN;PN6110.H4;Holidays
PN;PN6110.H45;Holocaust, Jewish (1939-1945)
PN;PN6110.H5;Holy Spirit
PN;PN6110.H6;Home
PN;PN6110.H65;Homosexuality
PN;PN6110.H7;Horses
PN;PN6110.H8;Humor
PN;PN6110.H83;Hunters and hunting
PN;PN6110.I3;Icarus
PN;PN6110.I52;Infants
PN;PN6110.I55;Insects
PN;PN6110.I56;Insomnia
PN;PN6110.I57;Interpersonal relationships
PN;PN6110.J4;Jesus Christ
PN;PN6110.J45;Jews
PN;PN6110.J68;Joy
PN;PN6110.J69;Joyce, James, 1882-1941
PN;PN6110.K54;Kim, Chŏng-il, 1942-2011
PN;PN6110.K55;Kim, Il-song, 1912-
PN;PN6110.L15;Labor
PN;PN6110.L2;Law
PN;PN6110.L37;Lenin, Vladimir Ilʹich, 1870-1924
PN;PN6110.L4;Letters
PN;PN6110.L43;Liberty
PN;PN6110.L5;Life
PN;PN6110.L6;Love
PN;PN6110.M23;Magi
PN;PN6110.M24;Mandela, Nelson, 1918-
PN;PN6110.M25;Mandel'shtam, Osip, 1891-1938
PN;PN6110.M27;Marriage
PN;PN6110.M28;Mary, Virgin
PN;PN6110.M29;Mathematics
PN;PN6110.M3;Medicine
PN;PN6110.M4;Memorizing, Selections for
PN;PN6110.M43;Mice
PN;PN6110.M45;Military life
PN;PN6110.M48;Mindfulness (Psychology)
PN;PN6110.M55;Monsters
PN;PN6110.M6;Moon
PN;PN6110.M64;Mothers
PN;PN6110.M644;Motion pictures
PN;PN6110.M645;Motorcycling
PN;PN6110.M65;Mountains
PN;PN6110.M7;Music
PN;PN6110.M8;Mythology
PN;PN6110.N15;Names
PN;PN6110.N17;Narration
PN;PN6110.N19;National songs
PN;PN6110.N195;Native language (as a theme)
PN;PN6110.N2;Nature
PN;PN6110.N35;Neruda, Pablo, 1904-1973
PN;PN6110.N46;Night
PN;PN6110.N47;Nightingale
PN;PN6110.N57;Noir poetry
PN;PN6110.N6;Nonsense
PN;PN6110.O3;Occasions
PN;PN6110.O4;Old age
PN;PN6110.P2;Pain
PN;PN6110.P25;Parent and child
PN;PN6110.P3;Parodies
PN;PN6110.P4;Peace
PN;PN6110.P6;General collections
PN;PN6110.P7A-.P7Z;By place (country, region, etc.), A-Z
PN;PN6110.P72;Plants
PN;PN6110.P728;Political poetry
PN;PN6110.P73;Potatoes
PN;PN6110.P8;Prisons and prisoners
PN;PN6110.P82;Prose poems
PN;PN6110.P83;Protest poetry
PN;PN6110.Q3;Quakers
PN;PN6110.Q33;Quatrains
PN;PN6110.Q8;Quiet life
PN;PN6110.R2;Railways
PN;PN6110.R35;Rain and rainfall
PN;PN6110.R37;Refugees
PN;PN6110.R4;Religion
PN;PN6110.R42;Renga
PN;PN6110.R48;Revolutionary poetry
PN;PN6110.R6;Roses
PN;PN6110.S22;Sailing
PN;PN6110.S23;Saints
PN;PN6110.S25;Salutations
PN;PN6110.S27;Satire
PN;PN6110.S3;School days, etc.
PN;PN6110.S35;School verse
PN;PN6110.S37;Science
PN;PN6110.S38;Sculpture
PN;PN6110.S4;Sea and sailors
PN;PN6110.S5;Seasons
PN;PN6110.S513;Self
PN;PN6110.S515;Serra, Junípero
PN;PN6110.S517;Shakespeare, William, 1564-1616
PN;PN6110.S52;Sick, Poems for the
PN;PN6110.S525;Sky
PN;PN6110.S53;Slavery
PN;PN6110.S55;Sleep
PN;PN6110.S556;Slums
PN;PN6110.S56;Social conditions. Social justice
PN;PN6110.S57;Socialism
PN;PN6110.S58;Solitude
PN;PN6110.S6;Sonnets
PN;PN6110.S64;Speculative poetry
PN;PN6110.S65;Sports
PN;PN6110.S7;Spring
PN;PN6110.S75;Stars
PN;PN6110.S8;Stenography
PN;PN6110.S85;Summer
PN;PN6110.S87;Sun
PN;PN6110.S9;Supernatural
PN;PN6110.S915;Surrealism
PN;PN6110.S92;Swans
PN;PN6110.S93;Swine
PN;PN6110.S94;Symbolism (Literary movement). Symbolist poetry
PN;PN6110.T4;Technology
PN;PN6110.T5;Terror and wonder
PN;PN6110.T6;Thanksgiving
PN;PN6110.T63;Theater
PN;PN6110.T7;Traveling
PN;PN6110.T75;Trees and forests
PN;PN6110.T8;Typography
PN;PN6110.V3;Vagabond
PN;PN6110.V35;Valentine verses
PN;PN6110.V37;Vampires
PN;PN6110.V4;Vers de société
PN;PN6110.V53;Vietnam War, 1961-1975
PN;PN6110.V54;Virtues
PN;PN6110.V56;Visual poetry
PN;PN6110.W28;War
PN;PN6110.W3;Water
PN;PN6110.W4;Weddings
PN;PN6110.W56;Wine
PN;PN6110.W6;Women
PN;PN6110.W7;Work
PN;PN6110.W75;World War, 1914-1918
PN;PN6110.Z45;Zen poetry
PN;PN6110.5;Polyglot
PN;PN6110.7;Periodicals
PN;PN6111;Comprehensive collections
PN;PN6112;Minor collections
PN;PN6112.5;Digests. Stories of great plays
PN;PN6113;French
PN;PN6114;Collections
PN;PN6114.5;Digests. Stories of great plays
PN;PN6115;Collections
PN;PN6115.5;Digests. Stories of great plays
PN;PN6116;Scandinavian
PN;PN6117;Collections
PN;PN6117.5;Digests. Stories of great plays
PN;PN6118;Slavic
PN;PN6119.A-Z;Other, A-Z
PN;PN6119.7;Black authors
PN;PN6119.8;Women authors
PN;PN6119.9;Amateur drama. Children's plays
PN;PN6120.A-Z;Special. By subject or form, A-Z
PN;PN6120.A3;Alcestis
PN;PN6120.A6;Amphitryon
PN;PN6120.A7;Animal plays
PN;PN6120.A75;Antigone
PN;PN6120.A76;Arab-Israeli conflict
PN;PN6120.A77;Architecture
PN;PN6120.A9;Avarice
PN;PN6120.B3;Ballets
PN;PN6120.B52;Bible plays
PN;PN6120.B54;Black people
PN;PN6120.C3;Camping
PN;PN6120.C5;Christmas plays
PN;PN6120.C6;College plays
PN;PN6120.C65;Conflict of generations
PN;PN6120.D6;"""District school,"" etc."
PN;PN6120.D7;Don Juan
PN;PN6120.E2;Easter plays
PN;PN6120.E43;Electra
PN;PN6120.E9;Everyman
PN;PN6120.F25;Falstaff, John, Sir
PN;PN6120.F3;Farces
PN;PN6120.F33;Faust
PN;PN6120.F6;Folk drama
PN;PN6120.F74;Freemasons
PN;PN6120.G34;Gay men
PN;PN6120.G4;Geography
PN;PN6120.G45;Ghost plays
PN;PN6120.G5;Girl Scout plays
PN;PN6120.G74;Green New Deal
PN;PN6120.H3;Halloween
PN;PN6120.H5;Historical. Patriotic
PN;PN6120.H7;Holidays
PN;PN6120.H73;Holocaust, Jewish (1939-1945)
PN;PN6120.H8;Humorous drama
PN;PN6120.I6;Indian drama
PN;PN6120.I7;Iphigenia
PN;PN6120.J35;Jesus Christ
PN;PN6120.J4;Jewish plays
PN;PN6120.J6;Joan, of Arc, Saint
PN;PN6120.L3;Labor
PN;PN6120.L43;Legal drama. Law
PN;PN6120.L5;Library plays
PN;PN6120.M26;Masaniello, 1620-1647
PN;PN6120.M3;Masques
PN;PN6120.M4;Medea
PN;PN6120.M45;Middle East
PN;PN6120.M5;Miracle plays
PN;PN6120.M7;Mock trials
PN;PN6120.M75;Mother's Day
PN;PN6120.M8;Mumming plays
PN;PN6120.M9;Mystery plays (Modern)
PN;PN6120.O3;Oedipus
PN;PN6120.O5;One-act plays
PN;PN6120.O7;Orestes
PN;PN6120.P3;General
PN;PN6120.P4;Christmas pantomimes (Drury Lane, etc.)
PN;PN6120.P5;Peace plays
PN;PN6120.P54;People with disabilities
PN;PN6120.P64;Political plays
PN;PN6120.R2;Radio plays
PN;PN6120.R4;Religious drama
PN;PN6120.R47;Revolutions
PN;PN6120.R5;Revues
PN;PN6120.S3;Safety plays
PN;PN6120.S5;Shadow pantomimes
PN;PN6120.S7;Song pantomimes
PN;PN6120.S8;Stunts and skits
PN;PN6120.T3;Tableaux
PN;PN6120.T37;Tarantism
PN;PN6120.T4;Television plays
PN;PN6120.T5;Thanksgiving
PN;PN6120.T8;Twelfth-night
PN;PN6120.U5;United Nations
PN;PN6120.V3;Vaudeville
PN;PN6120.V4;Ventriloquism
PN;PN6120.V48;Vietnam War, 1961-1975
PN;PN6120.W3;Wax works
PN;PN6120.W5;Wine
PN;PN6120.W6;Women
PN;PN6120.Z9;Miscellaneous entertainments
PN;PN6120.15;Polyglot
PN;PN6120.2;English
PN;PN6120.3;French
PN;PN6120.4;German
PN;PN6120.5;Italian
PN;PN6120.6;Scandinavian
PN;PN6120.7;Slavic
PN;PN6120.8;Spanish
PN;PN6120.9.A-Z;Other languages, A-Z
PN;PN6120.92.A-Z;Special classes of authors, A-Z
PN;PN6120.92.B45;Black people
PN;PN6120.92.C38;Catholics
PN;PN6120.92.H56;Hispanic authors
PN;PN6120.92.I46;Immigrants
PN;PN6120.92.W65;Women authors
PN;PN6120.95.A-Z;Special. By subject or form, A-Z
PN;PN6121;Comprehensive collections
PN;PN6122;Minor collections
PN;PN6123;French
PN;PN6124;German
PN;PN6125;Italian
PN;PN6126;Scandinavian
PN;PN6127;Spanish
PN;PN6128;Slavic
PN;PN6129.A-Z;Other, A-Z
PN;PN6130;Polyglot
PN;PN6131;English
PN;PN6132;French
PN;PN6133;German
PN;PN6135.A-Z;Other, A-Z
PN;PN6140.A-Z;Special topics, A-Z
PN;PN6140.C5;Christmas
PN;PN6140.F35;Fathers' letters
PN;PN6140.H38;Hate mail
PN;PN6140.L3;Last letters before death
PN;PN6140.L7;Love letters
PN;PN6141;Comprehensive collections
PN;PN6142;Minor collections
PN;PN6143;French
PN;PN6144;German
PN;PN6145.A-Z;Other, A-Z
PN;PN6146;Meditations
PN;PN6146.5;Congresses
PN;PN6147;General works
PN;PN6149.A-Z;Special topics, A-Z
PN;PN6149.A88;Authorship
PN;PN6149.B8;Burlesque
PN;PN6149.E83;Ethnic wit and humor
PN;PN6149.J4;Jews
PN;PN6149.L35;Lampoon
PN;PN6149.L5;Limericks
PN;PN6149.M55;Mock-heroic literature
PN;PN6149.P3;Parody
PN;PN6149.P5;Philosophy. Theory
PN;PN6149.P64;Political satire
PN;PN6149.P85;Puns
PN;PN6149.S2;Satire and irony
PN;PN6149.S37;Sex
PN;PN6149.S4;Shaggy dog stories
PN;PN6149.S62;Social aspects
PN;PN6151;General collections
PN;PN6153;Minor collections
PN;PN6157;Comprehensive collections
PN;PN6158;Early to 1850
PN;PN6161;1850-1950
PN;PN6162;General works
PN;PN6163;Juvenile works
PN;PN6165;General works
PN;PN6166;Juvenile works
PN;PN6173;Early to 1850
PN;PN6175;1850-
PN;PN6178.A-Z;Colonial, provincial, etc., A-Z
PN;PN6178.A8;Australian
PN;PN6178.C3;Canadian
PN;PN6178.G43;Ghanaian
PN;PN6178.I6;Irish
PN;PN6178.N4;New Zealand
PN;PN6178.S4;Scottish
PN;PN6178.W44;Welsh
PN;PN6183;Early to 1850
PN;PN6185;1850-
PN;PN6193;Early to 1850
PN;PN6195;1850-
PN;PN6203;Early to 1850
PN;PN6205;1850-
PN;PN6209;Early to 1850
PN;PN6210;1850-
PN;PN6211.A-Z;Local, A-Z
PN;PN6213;Early to 1850
PN;PN6215;1850-
PN;PN6222.A-Z;Other regions or countries, A-Z
PN;PN6222.A6;Arab countries (General)
PN;PN6222.U4;Ukraine
PN;PN6231.A-Z;Collections on special topics, A-Z
PN;PN6231.A22;Accidents
PN;PN6231.A24;Accounting
PN;PN6231.A25;Acronyms
PN;PN6231.A26;Adolescence. Youth
PN;PN6231.A28;Adultery
PN;PN6231.A284;Adulthood
PN;PN6231.A3;Advertising
PN;PN6231.A4;Aeronautics
PN;PN6231.A42;Affirmations
PN;PN6231.A43;Aging
PN;PN6231.A44;Agriculture
PN;PN6231.A445;Air travel
PN;PN6231.A448;Alcoholics
PN;PN6231.A45;Alphabet
PN;PN6231.A47;Amateur radio
PN;PN6231.A5;Animals
PN;PN6231.A54;Animals, Mythical
PN;PN6231.A65;Appalachian Region
PN;PN6231.A68;Arab countries. Arabs
PN;PN6231.A69;Arizona
PN;PN6231.A697;Art
PN;PN6231.A7;Artisans
PN;PN6231.A72;Assertiveness (Psychology)
PN;PN6231.A73;Astrology
PN;PN6231.A76;Australia
PN;PN6231.A762;Australian football
PN;PN6231.A764;Austria
PN;PN6231.A77;Authorship
PN;PN6231.A8;Automobiles. Automobile travel
PN;PN6231.A88;Autumn
PN;PN6231.B22;Baby boom generation
PN;PN6231.B24;Baby sitters
PN;PN6231.B25;Bachelors
PN;PN6231.B26;Bahamas. Bahamians
PN;PN6231.B27;Baldness
PN;PN6231.B28;Balg̣ansang (Legendary character)
PN;PN6231.B3;Banks and banking
PN;PN6231.B32;Barbers
PN;PN6231.B324;Barbie dolls
PN;PN6231.B33;Bartenders
PN;PN6231.B35;Baseball
PN;PN6231.B37;Basques
PN;PN6231.B38;Bathing
PN;PN6231.B39;Bavaria
PN;PN6231.B396;Beads
PN;PN6231.B4;Beards
PN;PN6231.B42;Bears
PN;PN6231.B43;Beer
PN;PN6231.B44;Belgium
PN;PN6231.B45;Bible
PN;PN6231.B457;Biographies
PN;PN6231.B46;Birds
PN;PN6231.B47;Birthdays
PN;PN6231.B477;Black people
PN;PN6231.B48;Blame
PN;PN6231.B485;Blessing and cursing
PN;PN6231.B49;Blondes
PN;PN6231.B5;Blue glass
PN;PN6231.B6;Boating
PN;PN6231.B615;Book collectors
PN;PN6231.B62;Books
PN;PN6231.B63;Boredom
PN;PN6231.B65;Bowling
PN;PN6231.B66;Boy Scouts
PN;PN6231.B67;Breasts
PN;PN6231.B69;Bubble wrap
PN;PN6231.B7;Building
PN;PN6231.B78;Bullfights
PN;PN6231.B8;Bulls and blunders
PN;PN6231.B83;Bundling
PN;PN6231.B834;Bungee jumping
PN;PN6231.B84;Burlesques
PN;PN6231.B85;Business
PN;PN6231.B87;Buttocks
PN;PN6231.C14;Cabbage Patch Kids dolls
PN;PN6231.C16;California
PN;PN6231.C18;Camps
PN;PN6231.C19;Canada
PN;PN6231.C195;Capitalism
PN;PN6231.C2;Card games
PN;PN6231.C215;Carter family
PN;PN6231.C22;Catholics
PN;PN6231.C23;Cats
PN;PN6231.C24;Cattle. Cows
PN;PN6231.C25;Celebrities
PN;PN6231.C255;Cell phones
PN;PN6231.C265;Censorship
PN;PN6231.C27;Character and characteristics
PN;PN6231.C28;Cheating (Education)
PN;PN6231.C284;Cheese
PN;PN6231.C29;Chickens
PN;PN6231.C3;Child care
PN;PN6231.C315;Child rearing
PN;PN6231.C32;Children
PN;PN6231.C33;Chocolate
PN;PN6231.C35;Christianity
PN;PN6231.C36;Christmas
PN;PN6231.C367;Church of England
PN;PN6231.C37;Church year
PN;PN6231.C45;Circus
PN;PN6231.C455;City and town life
PN;PN6231.C46;Civilization
PN;PN6231.C5;Clergy
PN;PN6231.C55;Clothing trade
PN;PN6231.C554;Clowns
PN;PN6231.C56;Cockroaches
PN;PN6231.C563;Codependency
PN;PN6231.C565;Coffee
PN;PN6231.C57;Colds
PN;PN6231.C58;Collectors and collecting
PN;PN6231.C6;College
PN;PN6231.C6116;Comic books, strips, etc.
PN;PN6231.C6117;Committees
PN;PN6231.C612;Communism
PN;PN6231.C614;Commuting
PN;PN6231.C6142;Conduct of life
PN;PN6231.C6143;Conformity
PN;PN6231.C6145;Consumer credit
PN;PN6231.C6146;Consumer goods
PN;PN6231.C615;Contract bridge
PN;PN6231.C617;Contracts
PN;PN6231.C62;Convalescence
PN;PN6231.C624;Cooking
PN;PN6231.C63;Corporation reports
PN;PN6231.C635;Corpulence
PN;PN6231.C64;Cost and standard of living
PN;PN6231.C65;Country life
PN;PN6231.C66;Courtship
PN;PN6231.C67;Courtship of animals
PN;PN6231.C675;COVID-19 Pandemic, 2020-
PN;PN6231.C68;Cowboys
PN;PN6231.C69;Crazy Bones (Trademark)
PN;PN6231.C7;Cremation
PN;PN6231.C73;Crime. Criminals
PN;PN6231.C75;Criticism
PN;PN6231.C78;Croatia
PN;PN6231.C85;Curiosities and wonders
PN;PN6231.C92;Cycling. Bicycles
PN;PN6231.C95;Czechs
PN;PN6231.D3;Dating
PN;PN6231.D33;Deaf. Hearing impaired
PN;PN6231.D35;Death
PN;PN6231.D37;Defecation
PN;PN6231.D38;Defectors
PN;PN6231.D4;Dentistry
PN;PN6231.D43;Depression, Mental
PN;PN6231.D47;Desert survival
PN;PN6231.D48;Despair
PN;PN6231.D6;Dialect
PN;PN6231.D62;Diaries
PN;PN6231.D64;Dieting
PN;PN6231.D647;Dinners and dining
PN;PN6231.D65;Dinosaurs
PN;PN6231.D656;Disaster films
PN;PN6231.D657;Disasters
PN;PN6231.D66;Disco dancing
PN;PN6231.D662;Divorce. Divorced people
PN;PN6231.D67;Do-it-yourself
PN;PN6231.D68;Dogs
PN;PN6231.D69;Dreams
PN;PN6231.D7;Drinking. Drunks
PN;PN6231.D73;Drive-in theaters
PN;PN6231.D77;Drug traffic
PN;PN6231.D79;Duct tape
PN;PN6231.D8;Dueling
PN;PN6231.D87;Dutch language
PN;PN6231.E23;East Indians
PN;PN6231.E24;eBay (Firm)
PN;PN6231.E25;Emo (Music)
PN;PN6231.E29;Eccentrics and eccentricities
PN;PN6231.E295;Economics
PN;PN6231.E3;Edison
PN;PN6231.E35;Egoism
PN;PN6231.E4;Electronic data processing. Computers
PN;PN6231.E5;Elephants
PN;PN6231.E53;End of the world
PN;PN6231.E58;Engineering
PN;PN6231.E63;Enlightenment (Buddhism)
PN;PN6231.E64;Entertainment events
PN;PN6231.E65;Entrepreneur
PN;PN6231.E66;Environmental protection
PN;PN6231.E67;Envy
PN;PN6231.E69;Epitaphs
PN;PN6231.E72;Erotica
PN;PN6231.E74;Errors
PN;PN6231.E75;Espionage
PN;PN6231.E78;Ethnology
PN;PN6231.E8;Etiquette
PN;PN6231.E85;Evil eye
PN;PN6231.E87;Excuses
PN;PN6231.E88;Executives
PN;PN6231.E9;Exercise
PN;PN6231.E95;Expo 67
PN;PN6231.E97;Extraterrestrial beings
PN;PN6231.E98;Eyeglasses
PN;PN6231.F24;Facebook
PN;PN6231.F25;Facial expression
PN;PN6231.F28;Failure
PN;PN6231.F283;Fairies
PN;PN6231.F285;Fairy tales
PN;PN6231.F287;Faith
PN;PN6231.F29;Fame
PN;PN6231.F3;Family
PN;PN6231.F33;Fantasy games
PN;PN6231.F35;Farewells
PN;PN6231.F356;Farmers' markets
PN;PN6231.F36;Fashion
PN;PN6231.F37;Fathers
PN;PN6231.F4;Fear
PN;PN6231.F43;Feminine hygiene products
PN;PN6231.F44;Feminism
PN;PN6231.F45;Feng shui
PN;PN6231.F47;Finance
PN;PN6231.F49;Fires
PN;PN6231.F5;Fishing
PN;PN6231.F55;Flatulence
PN;PN6231.F58;Flies
PN;PN6231.F59;Florida
PN;PN6231.F62;Fly fishing
PN;PN6231.F66;Food
PN;PN6231.F72;Forbes magazine
PN;PN6231.F74;Foreigners
PN;PN6231.F742;Fortune cookies
PN;PN6231.F743;France
PN;PN6231.F745;French language
PN;PN6231.F748;Friendship
PN;PN6231.F75;Frogs and toads
PN;PN6231.G29;Garden gnomes
PN;PN6231.G3;Gardening
PN;PN6231.G35;Gastronomy. Food habits
